user_idx,gender,age,note_idx,note_title,note_content,image_paths
7544,female,26-30,1461132,"女生审美,留哪条啊啊啊???",#裤子测评[话题]# #帮忙选一选[话题]# #喇叭裤[话题]# #显高显腿直的神裤[话题]# #冬季穿搭[话题]# #高腰直筒裤[话题]# #女生审美[话题]# #黑色羽绒服这么搭[话题]# #帮忙选一下[话题]# #梨形身材穿搭[话题]#,
7544,female,26-30,1732508,🫎🤎复古卷叶纹,#Northbutsouth[话题]# 新品西部卷叶纹外套复古感拉满 终于等到一个晴天穿 和暖阳不要太配 两面都是绒又舒服又暖和☀️ #秋冬就是要毛茸茸[话题]# #毛绒绒的秋冬[话题]# #暖和的外套[话题]# #秋冬外套[话题]# #厚外套[话题]# #摇粒绒[话题]# #复古[话题]# #Ootd[话题]# #今日look[话题]#,
7544,female,26-30,1123538,"没他玩不转的红毯,却把自己玩破产了❗️",﻿#时尚[话题]#﻿ ﻿#秀场[话题]#﻿ ﻿#好莱坞[话题]#﻿ ﻿#metgala[话题]#﻿ ﻿#个人成长[话题]#﻿ ﻿#智慧人生[话题]#﻿ ﻿#zacposen[话题]#﻿ ﻿#刘雯[话题]#﻿,
7544,female,26-30,876191,周五啦啦啦啦✌,#ootd每日穿搭[话题]# #实用穿搭[话题]# #日韩杂志穿搭[话题]# #羽绒服[话题]# #优衣库神裤[话题]# #费尔岛毛衣[话题]# #鞋控的日常[话题]# #记录日常[话题]# #barn[话题]##barnfit巴恩风穿搭[话题]#,
7544,female,26-30,1359884,开箱|Randompiece新衣试穿🤎,不是全部list📝 还有些单品直播见哦 #小红书冬日秀场[话题]# #超会穿企划[话题]# #Ootd[话题]# #我的开箱日常[话题]# #新衣服可以治愈各种不开心[话题]# #冬天穿什么[话题]#,
7544,female,26-30,1664337,已经开始期待圣诞啦🎄,#穿出圣诞氛围感[话题]# #今天穿这样[话题]# #极简穿搭[话题]# #韩国欧尼穿搭[话题]# #韩国东大门[话题]#,
7544,female,26-30,1017753,vlog🏪|便利店打工人为朋友精心挑选礼物,#日常生活里的快乐瞬间[话题]# #vlog[话题]# #便利店[话题]# #我的日常[话题]#,
7544,female,26-30,1674782,今年也太爱大印花衣服啦!,女的真麻烦 口口声声说zui爱基础款 一穿上大印花:艾玛 真好看啊 #时尚是轮回[话题]# #小个子穿搭[话题]# #日常穿搭[话题]# #冬天穿什么[话题]# #毛衣[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/915614/4124521.jpg
7544,female,26-30,928305,日杂厚外套合集,None,
7544,female,26-30,1611169,换装Vlog|小妮儿正在收拾打扮中🧤,#Vlog我的一天[话题]# #穿搭OOTD[话题]# #生活vlog[话题]# #带你逛物美[话题]#,
7544,female,26-30,957058,青岛的阿姨们对我这身好感兴趣 特别是帽子,她们说看着就好暖和 说今天起风了 要把耳朵护好hhh 莫名好亲切的感觉(好客山东我又要说了) #秋冬氛围感[话题]# #每天都有值得记录的瞬间[话题]# #超会穿企划[话题]# #来拍照了[话题]# #青岛[话题]# #冬日旅行计划[话题]##保暖穿搭[话题]#,
7544,female,26-30,1608578,姐妹们第一次遇到红薯蹲蹲文化 是什么意思,是蹲我链接吗 那我再发作品 她留言蹲蹲就能刷到了吗 还是蹲蹲姐妹之后需要我去踢踢😶‍🌫️,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/988956/4452349.jpg
7544,female,26-30,1341011,我老公手有多快?????,手快是不是只有东北人才说 形容扔东西 破坏东西 手特别神速 我们的车是租的 我先和宝宝回民宿 我老公整理车内杂物 回来他说发现上一位租车的是韩国人 车里捡到一瓶韩文儿童防晒 我说那防晒呢 他说扔垃圾桶里了 哥们 那是我给宝宝新买的啊🥹 我妈我老公 手都贼快 我服气,
7544,female,26-30,1445051,今天暖暖的🍂,"穿了新买的民族风毛毛外套,感觉衣服里像有个火炉一样哈哈哈哈,豆豆鞋再不穿穿不上啦,抓住秋天的我尾巴",
7544,female,26-30,1668716,没导演给他俩递本子吗!!!!,"谁懂啊真的好喜欢3.0版本的林栋哲庄筱婷,他俩完完全全把青春期的感觉演出来了!!!给我二搭青春剧!!!! 插一句感觉林栋哲像时代峰峻的人哈哈哈哈哈哈峰峻脸谁懂!!#青春期[话题]# #生活美学[话题]# #小巷人家[话题]# #小街小巷收集器[话题]# #林栋哲[话题]# #庄筱婷[话题]# #林栋哲庄筱婷[话题]# #时代峰峻[话题]#",
8150,female,31-35,968587,日本交通-自行车教程,"1、使用:日本的自行车都比较贵(人民币1000多起步)要爱惜哦;小红书上有卖2手的可以自己搜,运气好的话也有200元一辆的[赞R]。友情提示:有的酒店可以免费租用哦! 2、规则:日本自行车上路要求,不可以载人,不可以没车灯... 3、骑行:日本车辆一般靠左行驶,每条道路都有自行车道,有的自行车道和人行道分开,有的和人行道是一条。大胆骑行就行!有时候道路维修你可以去右侧人行道骑行!反正我经常看到人行道上逆行的(这个不太懂,有懂得老铁可以补充) 4、停车:一般商店钱都有免费自行车停车处!但是繁华市区禁止停车,会有提示。不过禁停区域周边会有收费停车厂,一般2小时免费(无料),也有4小时免费的!大胆停就好收费也不贵!有的有机械臂,停了自动给你上锁,走的时候在旁边上输入停车号,自动开锁(前两小时免费的话)。有的无人管收费停车场,也没设备,一般说是两小时内免费,但是好像没人管。 5、修车:一般大商场旁边会有修车店,一般买自行车的地方可修车。也可以去bic camera买自行车零件自己修#自行车[话题]# #日常骑行[话题]# #日本自由行[话题]# #日本[话题]# #日本骑行[话题]# #日本出行[话题]# #日本自行车[话题]# #日本代购[话题]# #签证[话题]# #日本旅行攻略[话题]#",
8150,female,31-35,1395010,11.23实拍|能见度10的雪盖富士山终于轮到我,"“谁能凭爱意将富士山私有” 是我!是我!是我!🙋🏻 来日本前面两天不是下雨就是多云笼罩 一点富士山的影子都看不到 真的以为富士山之行要留遗憾了 没想到今天一早6点半打开窗,一整个富士山就在眼前 不仅大放晴,还能见度超高,雪顶也铺上了~ 借了旅馆的单车沿着河口湖骑行 一路开去枫叶回廊和大石公园方向 沿途都是枫叶、芦苇荡、银杏、波光粼粼的湖面 真的好美啊! 后面几天的能见度都不错 这个季节来看富士山 墙裂建议一定要沿河口湖骑行游览一次 - 🚴分享我的骑行路线: 河口湖西宫庄旅馆(P8.P9)➠八木崎公园(P6)➠河口湖大桥(P4)➠枫叶回廊(P10)➠古贺政男纪念公园(P11-13)➠长崎公园(P1.P2.P14)➠沿路返回(体力充足还可以一路开去大石公园) - 来了才知道,原来不是每个本地人都看见过富士山 很多本地游客见到富士山比我们还激动 第一次来就看到能见度这么高的真的很幸运 真想分享这份旅行的好运给大家 - #日本旅行[话题]# #富士山[话题]# #秋游记[话题]# #留下我的赏秋机位[话题]# #冬日旅行收藏夹[话题]# #秋天枫叶拍照[话题]# #秋天赏枫叶[话题]# #原来动漫里的场景真的存在[话题]# #不为打卡的旅行[话题]# #逛逛雪山下的城市[话题]# #令人难忘的景点[话题]# #旅行随手拍[话题]# #日本富士山[话题]# #河口湖[话题]# #富士山河口湖[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_59/598730/2630189.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_59/598730/2630190.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_59/598730/2630191.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_59/598730/2630192.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_59/598730/2630193.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_59/598730/2630194.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_59/598730/2630195.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_59/598730/2630196.jpg
8150,female,31-35,1391930,一张图带你了解富士山|附温泉酒店测评♨️,"秋冬的富士山真的很美 下雪天泡着温泉,甚是惬意 我见过富士山的一年四季 想起陈奕迅那句歌词 谁能凭爱意要富士山私有 整理了富士山3日游攻略 供大家参考[派对R] 📮【路线参考】 D1️⃣ ❶新宿站有大巴直达河口湖站,单程1h45min,2000日元,或者坐JR/富士急行线也可以 ❷抵达河口湖 ❸大石公园:小花&芦苇荡&咖啡厅,拍照很好看 ❹长崎公园:看富士山与湖面倒影 ❺枫叶回廊:红叶季必去 D2️⃣ ❶河口湖美术馆 芝生广场 ❷河口湖大桥:站在桥上看富士山 ❸罗森河口湖站前店:河口湖很多罗森店前都可看到富士山 ❹河口湖天上山公园:坐缆车上山,俯瞰湖景、城镇、富士山 ❺新苍山公园:15min上到山顶,远眺富士山&俯瞰城镇 ❻日川时计店:街道和富士山同框 D3️⃣ ❶忍野八海:若时间有限,可舍弃此处 ❷山中湖环湖游玩:日出时分湖面还有梦幻晨雾 ❸长池亲水公园:租个自行车绕湖骑行观景 ❹平野の浜:看倒影的绝佳之处(山、人、湖) ❺回东京 ⭐️【温泉酒店评测】 推荐5家非常不错的富士山温泉酒店(排名不分先后),另外告诉大家一个小妙招,通过Klook订可以享受额外优惠(新客9折优惠码 KLOOKXHSNEW ),还送新干线95折券,非常划算,我日本旅行都常用Klook,酒店、交通、门票、一日游等一应俱全,详见图11 ❶湖乐御宿富士吟景 位于富士河口湖畔,房间及露天温泉可以直接看到富士山,饭店的一泊二食相当实惠 ❷风之露台KUKUNA酒店 新装修设施新,也可以远眺富士山和河口湖,自助早餐很精致又好吃,露天浴池也很棒 ❸秀峰阁 湖月 在湖边,正对着富士山,房间内就能欣赏富士山,温泉很舒服,…",
8150,female,31-35,1503552,11.27的富士山,"提前一天看了天气决定要来,能见度10是真的,山顶有积雪 #被雪山治愈的瞬间[话题]# #富士山[话题]# #富士山河口湖[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_105/1056606/4746384.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_105/1056606/4746385.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_105/1056606/4746386.jpg
8150,female,31-35,1258599,关于箱根缆车,坐过箱根缆车的嘴真的都挺严的 排队排了巨长时间!! 下了一段缆车 还要再排第二段[叹气R] 到了缆车排队的地方才发现缆车可以提前预约 但是当天貌似不太行 因为这次没预约感觉排了快两个小时吧 真的建议能预约的都提前预约一下[叹气R] #箱根[话题]# #箱根旅行[话题]# #箱根缆车[话题]# #箱根大涌谷缆车[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_93/936659/4216957.jpg
8150,female,31-35,1225817,"十一月末去日本, 河口湖还是箱根","去东京前想留两天,姐妹们推荐河口湖还是箱根呢 想泡温泉,远看富士山,顺便看看风景,参观点啥 想要住日式那种酒店,房间里吃怀石😂😂 求推荐#酒店推荐[话题]# #河口湖[话题]# #箱根[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_90/905338/4079400.jpg
8150,female,31-35,1557498,箱根到河口湖交通攻略终于搞明白了!,"从箱根游玩完后要前往富士山河口湖,以桃园台为例:出发站:箱根桃源台站(始发时间为早上7:30) 车名与乘车路线:【新宿・箱根線[W]30便】(新宿駅西口[小田急ハルク前]行) 换乘路线:御殿场站 换乘【富士急行线】御殿场-河口湖站(河口湖行) 到达站:河口湖站 合计时间:约150分钟 其他站点的话路线可以看p2-p6 ,有什么问题可以发出来讨论🙋 #我的小众旅行攻略[话题]# #箱根旅行[话题]# #河口湖交通[话题]# #箱根到河口湖[话题]# #日本旅行攻略[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_75/756188/3389095.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_75/756188/3389096.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_75/756188/3389097.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_75/756188/3389098.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_75/756188/3389099.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_75/756188/3389100.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_75/756188/3389101.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_75/756188/3389102.jpg
8150,female,31-35,1484039,河口湖三天两晚看这里 上篇,"东京行程的最后为了花火大会所以放在了周末 东京站到河口湖站 提前一个月订了富士急行巴士(图三)带着孩子所以选择点对点的大巴 两大一小网络价格4750日元,全程指定席 还有洗手间 2小时左右可达富士地区 住宿:河口湖度假酒店 含早1300元/晚 离车站1公里有酒店巴士 购买了缆车➕游览船➕2日周游巴士的套票 游船和缆车是redline 第九站 我们下午去的所以基本不需要排队 游船20分钟 缆车送到山顶 上面很小有个秋千500日元一次 3:30关门 每一处的富士山都很美根本不需要罗森富士山 晚餐:车站对面的 ほうとう店 生意不错 晚上七点关门 提前就会不接客 day2 河口湖生活馆 森林音乐美术馆 具体下篇再说",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_63/635977/2800259.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_63/635977/2800260.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_63/635977/2800261.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_63/635977/2800262.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_63/635977/2800263.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_63/635977/2800264.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_63/635977/2800265.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_63/635977/2800266.jpg
8150,female,31-35,1279461,富士山之行会惩罚每一个P人,"[点赞R]去富士山:提前买了新宿-河口湖的巴士票(提前一天半买的,2200),虽然有点晚点但总算也摇晃到了 返程的票没提前买巴士是因为不确定想玩到几点(我们p人是这样的),刷小红书攻略说不着急,就一直等到快要走了才去买的,在河口湖车站买了河口湖-大月站的富士山急行线,1170 [叹气R]重点来了 到了大月站之后,因为我没有IC卡,只能去机器上买票。旁边有一个工作人员,我就想让她直接帮我买大月站-仙台的票,省去我到了东京再买票的时间 她帮我买了大月站-新宿的JR急行和东京-仙台的新干线,总共13370,给了我3张票(当时太着急了没拍),分别是两张大月站-新宿和一张东京-仙台 我进的时候塞了一张乘车票进去,但忘记拿出来了,问了工作人员说没问题。等到了新宿出站时,我把另一张大月站-新宿的票塞进去了,没弹出来,我就直接走了旁边的人工通道 坐J R线到东京站之后还去美美吃了寿司🍣(这家确实挺好吃的) [哭惹R]重中之重来了 塞仅剩的一张票进不去!!跟工作人员你画我猜半天,他跟我说他没时间去新宿给我找票,让我再买一张[哭惹R][哭惹R]损失了300大洋,重新花6050买了一张车票[捂脸R] 真的不要买联程啊!!日本交通会惩罚每一个不做攻略的p人[再见R][再见R] 插句题外话,幸好在富士山到处问人换了点现金,不然真没钱买票了[失望R] #东京[话题]# #东京交通攻略[话题]# #富士山一日游[话题]# #河口湖[话题]# #富士山回东京[话题]#",
8150,female,31-35,1197036,河口湖内交通真急死个P人,"河口湖内有红蓝绿三条线,都是环线。只有两日通票,大人1700。可以在河口湖站里面最边上的售票厅排队购买。如果不买通票,可以刷西瓜卡。只可以购买当日,就算是晚上也只能买当天开始的。运行时间差不多是9:00-17:00左右,红线经营的相对晚点,别的结束更早。通常景点基本都在红线上,但也得三条线一起买。不包括山口湖。就一些当地公园、美术馆的景点。 这个公交真的急死个人,你说他准点吧,我晚一分钟眼见着车开走了,直接等了半小时,当中少了一班。距离不算长,还会碰到塞车延误。运气不好还挤不上去。就连买二日票都排队半小时以上你敢信。[暗中观察R] 所以如果没有租车,真的玩不了几个景点。复盘了半天,玩两个地方差不多了。除非超级大J人,安排的明明白白可挑战三个。当然其实定个带温泉的酒店,躺在房里乖乖看富士山就好了,根本没必要跑来跑去的。 除了公交车还要好好利用酒店、温泉酒店、游乐园等shuttle bus 。一般时间在酒店的官网上可以查询到,热门的眺望温泉♨️免费接驳车还需要在网上先预定。河口湖站门前有个长方形广场,有10个站台。一般10号站台就是自家酒店接人的地方。[害羞R][害羞R] 想看个日出、日落啥的真的就是得暴走,因为交通真的很不方便,能租车效率会高很多。打车超级贵,我试过打八公里,4600元。三公里的话大概1700。给大家做参考。河口湖站有个taxi等候点,但是车也非常少,扬招也失败了,最后吃个饭,然后厚脸皮的求饭店里的老板直接给打的电话,不然我都说不清楚我在哪里。通常十分钟就来了。如果自己可以打电话可以试试最后一张图上的电话,旅客中心简报上看到的。天黑了,荒郊野岭真的很无助(为了看烟…",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1023452/4606784.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1023452/4606785.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1023452/4606786.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1023452/4606787.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1023452/4606788.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1023452/4606789.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1023452/4606790.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1023452/4606791.jpg
